-2.9802318834981633699499070644378662109375e-08 : 1
-2.98023206113384730997495353221893310546875e-08 : 1
-2.98023223876953125e-08 : 1
-8.94069671630859375e-08 : 1
-3.203800952178426086902618408203125e-05 : 1
-3.293210829724557697772979736328125e-05 : 1
-3.358778121764771640300750732421875e-05 : 1
-3.4124241210520267486572265625e-05 : 1
-3.609126360970549285411834716796875e-05 : 1
-3.6985366023145616054534912109375e-05 : 1
-3.728340016095899045467376708984375e-05 : 1
-3.805828964686952531337738037109375e-05 : 1
-3.936964276363141834735870361328125e-05 : 1
-4.205196091788820922374725341796875e-05 : 1
-4.324410474509932100772857666015625e-05 : 1
-4.407860615174286067485809326171875e-05 : 1
4.440447446540929377079010009765625e-05 : 1
-4.473428634810261428356170654296875e-05 : 1
-4.68801517854444682598114013671875e-05 : 1
-4.741661905427463352680206298828125e-05 : 1
-4.7953086323104798793792724609375e-05 : 1
-4.9741312977857887744903564453125e-05 : 1
-5.07546428707428276538848876953125e-05 : 1
-5.111228892928920686244964599609375e-05 : 1
-5.18871893291361629962921142578125e-05 : 1
-5.27216980117373168468475341796875e-05 : 1
-5.415228588390164077281951904296875e-05 : 1
5.441756002255715429782867431640625e-05 : 1
-5.600013173534534871578216552734375e-05 : 1
-5.677503577317111194133758544921875e-05 : 1
-5.77287646592594683170318603515625e-05 : 1
-5.9099751524627208709716796875e-05 : 1
-5.915935980738140642642974853515625e-05 : 1
6.061608655727468430995941162109375e-05 : 1
-6.2914681620895862579345703125e-05 : 1
-6.52990202070213854312896728515625e-05 : 1
-6.607393152080476284027099609375e-05 : 1
-7.54325228626839816570281982421875e-05 : 1
7.99266344984062016010284423828125e-05 : 1
-8.0201265518553555011749267578125e-05 : 1
-8.252603583969175815582275390625e-05 : 1
8.8151384261436760425567626953125e-05 : 1
8.9462570031173527240753173828125e-05 : 1
9.58992750383913516998291015625e-05 : 1
9.73296482698060572147369384765625e-05 : 1
9.79256365098990499973297119140625e-05 : 1
0.00010150155867449939250946044921875 : 1
0.0001018591501633636653423309326171875 : 1
0.000102216741652227938175201416015625 : 1
0.000109368542325682938098907470703125 : 1
0.000118069830932654440402984619140625 : 1
0.0001208113171742297708988189697265625 : 1
0.0001209305119118653237819671630859375 : 1
-0.000157934977323748171329498291015625 : 1
-0.00017415013280697166919708251953125 : 1
-0.000174567438079975545406341552734375 : 1
-0.00017844242393039166927337646484375 : 1
-0.000180469345650635659694671630859375 : 1
-0.000185715514817275106906890869140625 : 1
-0.00019316750694997608661651611328125 : 1
-0.00020055993809364736080169677734375 : 1
-0.00020628314814530313014984130859375 : 1
-0.00020991978817619383335113525390625 : 1
0.000222360205953009426593780517578125 : 1
0.000225220588617958128452301025390625 : 1
0.000230583784286864101886749267578125 : 1
-0.0002811648300848901271820068359375 : 1
-0.00032719361479394137859344482421875 : 1
0.0003384375013411045074462890625 : 1
0.00034177422639913856983184814453125 : 1
0.00034868597867898643016815185546875 : 1
-0.00039946069591678678989410400390625 : 1
-0.00040452912799082696437835693359375 : 1
-0.000409180182032287120819091796875 : 1
-0.00041180386324413120746612548828125 : 1
-0.0004169319872744381427764892578125 : 1
0.00043817693949677050113677978515625 : 1
0.00048393220640718936920166015625 : 1
-0.0005271930131129920482635498046875 : 1
0.000583180575631558895111083984375 : 1
0.000601647072471678256988525390625 : 1
-0.000661502475850284099578857421875 : 1
-0.000664663617499172687530517578125 : 1
0.000731855980120599269866943359375 : 1
0.0007320942240767180919647216796875 : 1
-0.000785152311436831951141357421875 : 1
-0.0008023917325772345066070556640625 : 1
-0.0008054340141825377941131591796875 : 1
-0.000815992592833936214447021484375 : 1
-0.0009120986796915531158447265625 : 1
0.0009573286515660583972930908203125 : 1
0.0009605442173779010772705078125 : 1
0.00130788353271782398223876953125 : 1
-0.001397900865413248538970947265625 : 1
0.00145811773836612701416015625 : 1
-0.00151907489635050296783447265625 : 1
0.00154774752445518970489501953125 : 1
0.001582383178174495697021484375 : 1
-0.001623547053895890712738037109375 : 1
-0.00163548742420971393585205078125 : 1
-0.00168641470372676849365234375 : 1
-0.0017623626627027988433837890625 : 1
-0.0018746233545243740081787109375 : 1
-0.001887940219603478908538818359375 : 1
0.00191653775982558727264404296875 : 1
0.00194580666720867156982421875 : 1
-0.00200451514683663845062255859375 : 1
0.00216993526555597782135009765625 : 1
-0.00224600941874086856842041015625 : 1
-0.0025303461588919162750244140625 : 1
0.00254444149322807788848876953125 : 1
-0.002635939978063106536865234375 : 1
-0.00271961023099720478057861328125 : 1
-0.00275487336330115795135498046875 : 1
-0.002857322804629802703857421875 : 1
-0.00308861979283392429351806640625 : 1
-0.00322787812910974025726318359375 : 1
0.00325025827623903751373291015625 : 1
-0.0033504702150821685791015625 : 1
-0.0034593804739415645599365234375 : 1
-0.00347612774930894374847412109375 : 1
-0.0036144829355180263519287109375 : 1
0.0036508473567664623260498046875 : 1
-0.00384398060850799083709716796875 : 1
0.0038973935879766941070556640625 : 1
-0.0039533036760985851287841796875 : 1
-0.004185273312032222747802734375 : 1
-0.0043212124146521091461181640625 : 1
-0.004729320295155048370361328125 : 1
-0.0051014088094234466552734375 : 1
-0.005189060233533382415771484375 : 1
-0.005200563929975032806396484375 : 1
-0.0053050019778311252593994140625 : 1
0.005462185479700565338134765625 : 1
-0.0055731874890625476837158203125 : 1
-0.0055864937603473663330078125 : 1
-0.00601760484278202056884765625 : 1
0.006051610223948955535888671875 : 1
-0.006678570993244647979736328125 : 1
-0.0067581995390355587005615234375 : 1
-0.006799486465752124786376953125 : 1
0.0068025551736354827880859375 : 1
0.00707566924393177032470703125 : 1
-0.0071434103883802890777587890625 : 1
-0.007996107451617717742919921875 : 1
0.00875568576157093048095703125 : 1
0.0091506503522396087646484375 : 1
0.01025142706930637359619140625 : 1
0.01182799227535724639892578125 : 1
0.012690913863480091094970703125 : 1
0.0129233561456203460693359375 : 1
0.013535685837268829345703125 : 1
-0.0135887563228607177734375 : 1
0.0136383511126041412353515625 : 1
-0.014206863939762115478515625 : 1
-0.014437596313655376434326171875 : 1
-0.01544362120330333709716796875 : 1
-0.01570182479918003082275390625 : 1
-0.01665518246591091156005859375 : 1
-0.016778886318206787109375 : 1
0.01732929050922393798828125 : 1
0.0179441981017589569091796875 : 1
-0.0207861624658107757568359375 : 1
0.0214835070073604583740234375 : 1
-0.02200580202043056488037109375 : 1
-0.02257731370627880096435546875 : 1
0.0231341533362865447998046875 : 1
0.02354909665882587432861328125 : 1
-0.0237343795597553253173828125 : 1
-0.02627989836037158966064453125 : 1
0.0264689736068248748779296875 : 1
0.02843821607530117034912109375 : 1
-0.0286283195018768310546875 : 1
0.030129253864288330078125 : 1
0.0306303314864635467529296875 : 1
0.0315802209079265594482421875 : 1
0.031604014337062835693359375 : 1
0.0340393818914890289306640625 : 1
-0.03556744754314422607421875 : 1
0.038929201662540435791015625 : 1
0.0396016724407672882080078125 : 1
-0.0411843359470367431640625 : 1
-0.0413048379123210906982421875 : 1
-0.0476471073925495147705078125 : 1
-0.0485034696757793426513671875 : 1
-0.050104148685932159423828125 : 1
-0.055472753942012786865234375 : 1
-0.0565994679927825927734375 : 1
0.058820270001888275146484375 : 1
-0.0594087578356266021728515625 : 1
0.0602968968451023101806640625 : 1
0.0611467063426971435546875 : 1
-0.063195727765560150146484375 : 1
0.06626079976558685302734375 : 1
-0.0690337717533111572265625 : 1
-0.081648565828800201416015625 : 1
-0.08537764847278594970703125 : 1
-0.087684474885463714599609375 : 1
-0.09234102070331573486328125 : 1
-0.1002562344074249267578125 : 1
0.1057874262332916259765625 : 1
-0.105902992188930511474609375 : 1
-0.108683951199054718017578125 : 1
0.1112012565135955810546875 : 1
-0.117753826081752777099609375 : 1
-0.119793452322483062744140625 : 1
0.120223104953765869140625 : 1
-0.12698900699615478515625 : 1
-0.1425378322601318359375 : 1
-0.16618530452251434326171875 : 1
-0.1663260757923126220703125 : 1
0.1669858992099761962890625 : 1
0.1680696308612823486328125 : 1
0.17113740742206573486328125 : 1
0.1721155941486358642578125 : 1
-0.1758163273334503173828125 : 1
0.214707195758819580078125 : 1
-0.2303869724273681640625 : 1
0.241698920726776123046875 : 1
-0.25396883487701416015625 : 1
0.271473348140716552734375 : 1
0.2735497951507568359375 : 1
0.33579730987548828125 : 1
-0.3581942021846771240234375 : 1
0.36657607555389404296875 : 1
-0.3743448555469512939453125 : 1
-0.3851645886898040771484375 : 1
-0.40018761157989501953125 : 1
-0.40581905841827392578125 : 1
-0.4145946204662322998046875 : 1
-0.4392608702182769775390625 : 1
0.543699085712432861328125 : 1
-0.552434265613555908203125 : 1
-0.58393108844757080078125 : 1
-0.652628481388092041015625 : 1
-0.725049555301666259765625 : 1
-0.744506776332855224609375 : 1
0.765889465808868408203125 : 1
-0.785018622875213623046875 : 1
0.9125902652740478515625 : 1
-0.9885938167572021484375 : 1
-1.01498019695281982421875 : 1
-1.229835033416748046875 : 1
1.26435887813568115234375 : 1
-1.331121921539306640625 : 1
-1.339748859405517578125 : 1
-1.35310208797454833984375 : 1
1.37611997127532958984375 : 1
-1.5711476802825927734375 : 1
-1.5769002437591552734375 : 1
1.6017425060272216796875 : 1
